DateTime,TA_F,TA_F_QC,TA_ERA,SW_IN_POT,SW_IN_F,SW_IN_F_QC,SW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_ERA,VPD_F,VPD_F_QC,VPD_ERA,RH,PA_F,PA_F_QC,PA_ERA,P_F,P_F_QC,P_ERA,WS_F,WS_F_QC,WS_ERA,WD,USTAR,NETRAD,G_F_MDS,G_F_MDS_QC,PPFD_IN,PPFD_OUT,SW_OUT,LW_OUT,CO2_F_MDS,CO2_F_MDS_QC,TS_1,TS_F_MDS_1_QC,TS_2,theta_1,SWC_F_MDS_1_QC,theta_2,LE_F_MDS,LE_F_MDS_QC,LE_CORR,H_F_MDS,H_F_MDS_QC,H_CORR,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,NIGHT,LAI,LAI_smooth,SAI_smooth,fPAR,fPAR_smooth,LEclose,Hclose,LE_c,H_c,Ra
2016-01-17 18:30:00,7.525,2,7.525,585.592,21.753,2,21.753,227.723,2,227.723,2.874,2,2.874,,99.233,2,99.233,0.0,2,0.0,4.855,2,4.855,,,165.9038,0,,,,,,388.661,3.0,,,,,,,109.17,3,,56.7338,3,,-3.20292,3,5.46084,5.4525,1.63977,1.63986,0,5.43492102527007,2.47889644850744,1.0,0.883014294927644,0.633613470705442,109.17,56.7338,109.17,56.7338,8.78670930570085
2016-01-17 19:00:00,7.516,2,7.516,487.132,0.0,2,0.0,225.84,2,225.84,2.881,2,2.881,,99.23,2,99.23,0.0,2,0.0,4.819,2,4.819,,,136.0715,0,,,,,,388.865,3.0,,,,,,,93.9281,3,,42.1434,3,,-2.74778,3,5.00496,4.99661,0.0,0.0,0,5.43255532679842,2.47858534386562,1.0,0.88282355452442,0.633565909283671,93.9281,42.1434,93.9281,42.1434,8.85234979854278
2016-01-17 19:30:00,7.506,2,7.506,387.451,0.0,2,0.0,225.84,2,225.84,2.887,2,2.887,,99.226,2,99.226,0.0,2,0.0,4.782,2,4.782,,,97.9951,0,,,,,,389.08,3.0,,,,,,,74.6155,3,,23.3796,3,,-1.76623,3,4.02258,4.01424,0.0,0.0,0,5.43015934120357,2.4782738982955,1.0,0.882632758439881,0.633518319215342,74.6155,23.3796,74.6155,23.3796,8.92084351300243
2016-01-17 20:00:00,7.497,2,7.497,288.254,0.0,2,0.0,222.075,2,222.075,2.893,2,2.893,,99.222,2,99.222,0.0,2,0.0,4.746,2,4.746,,,71.6486,0,,,,,,389.302,3.0,,,,,,,60.068,3,,11.5806,3,,-0.778443,3,3.03404,3.02571,0.0,0.0,0,5.4277331954164,2.47796211222629,1.0,0.882441910235235,0.633470700616841,60.068,11.5806,60.068,11.5806,8.9885110997003
2016-01-17 20:30:00,7.48,2,7.48,191.238,0.0,2,0.0,222.075,2,222.075,2.9,2,2.9,,99.22,2,99.22,0.0,2,0.0,4.739,2,4.739,,,48.12158,0,,,,,,389.548,3.0,,,,,,,45.1037,3,,3.01788,3,,0.206919,3,2.04727,2.03894,0.0,0.0,0,5.42527701636775,2.47764998608717,1.0,0.88225101347169,0.633423053604554,45.1037,3.01788,45.1037,3.01788,9.00178807325968
2016-01-17 21:00:00,7.463,2,7.463,98.0623,0.0,2,0.0,222.442,2,222.442,2.908,2,2.908,,99.218,2,99.218,0.0,2,0.0,4.732,2,4.732,,,29.96672,0,,,,,,389.818,3.0,,,,,,,34.0381,3,,-4.07138,3,,1.1289,3,1.12388,1.11555,0.0,0.0,0,5.42279093098849,2.47733752030735,1.0,0.882060071710454,0.633375378294864,34.0381,-4.07138,34.0381,-4.07138,9.01510432780593
2016-01-17 21:30:00,7.455,2,7.455,16.3176,0.0,2,0.0,222.442,2,222.442,2.906,2,2.906,,99.216,2,99.216,0.0,2,0.0,4.764,2,4.764,,,15.84346,0,,,,,,390.039,3.0,,,,,,,24.6314,3,,-8.78794,3,,1.80656,3,0.445557,0.437233,0.0,0.0,0,5.42027506620947,2.47702471531598,1.0,0.881869088512735,0.633327674804152,24.6314,-8.78794,24.6314,-8.78794,8.95454947086012
2016-01-17 22:00:00,7.447,2,7.447,0.0,0.0,2,0.0,222.802,2,222.802,2.905,2,2.905,,99.214,2,99.214,0.0,2,0.0,4.796,2,4.796,,,8.68504,0,,,,,,390.245,3.0,,,,,,,18.6831,3,,-9.99806,3,,2.20062,3,0.0508339,0.0425122,0.0,0.0,1,5.41772954896156,2.47671157154227,1.0,0.881678067439742,0.633279943248804,18.6831,-9.99806,18.6831,-9.99806,8.89480268539984
2016-01-17 22:30:00,7.444,2,7.444,0.0,0.0,2,0.0,222.802,2,222.802,2.902,2,2.902,,99.212,2,99.212,0.0,2,0.0,4.907,2,4.907,,,7.7726,0,,,,,,390.339,3.0,,,,,,,16.9659,3,,-9.1933,3,,2.36317,3,-0.111965,-0.120286,0.0,0.0,1,5.41515450617561,2.4763980894154,1.0,0.881487012052683,0.633232183745203,16.9659,-9.1933,16.9659,-9.1933,8.69359561426078
2016-01-17 23:00:00,7.442,2,7.442,0.0,0.0,2,0.0,222.544,2,222.544,2.898,2,2.898,,99.21,2,99.21,0.0,2,0.0,5.018,2,5.018,,,6.69398,0,,,,,,390.064,3.0,,,,,,,13.5319,3,,-6.83792,3,,2.28707,3,-0.036031,-0.0443511,0.0,0.0,1,5.41255006478248,2.47608426936458,1.0,0.881295925912766,0.633184396409734,13.5319,-6.83792,13.5319,-6.83792,8.50129009150611
2016-01-17 23:30:00,7.442,2,7.442,0.0,0.0,2,0.0,222.544,2,222.544,2.896,2,2.896,,99.208,2,99.208,0.0,2,0.0,5.096,2,5.096,,,5.97014,0,,,,,,389.686,3.0,,,,,,,10.8381,3,,-4.86796,3,,2.24463,3,0.00640893,-0.00191116,0.0,0.0,1,5.40991635171303,2.47577011181896,1.0,0.8811048125812,0.633136581358779,10.8381,-4.86796,10.8381,-4.86796,8.37116830439122
2016-01-18,7.441,2,7.441,0.0,0.0,2,0.0,223.693,2,223.693,2.894,2,2.894,,99.205,2,99.205,0.0,2,0.0,5.173,2,5.173,,,7.00867,0,,,,,,389.46,3.0,,,,,,,10.2015,3,,-3.19283,3,,2.27708,3,-0.0791638,-0.0344436,0.0,0.0,1,5.40725349389812,2.47545561720774,1.0,0.880913675619192,0.633088738708721,10.2015,-3.19283,10.2015,-3.19283,8.24656363409581
2016-01-18 00:30:00,7.441,2,7.441,0.0,0.0,2,0.0,223.693,2,223.693,2.894,2,2.894,,99.204,2,99.204,0.0,2,0.0,5.173,2,5.173,,,7.15861,0,,,,,,389.47,3.0,,,,,,,8.5778,3,,-1.41919,3,,2.22569,3,-0.0538838,0.0169466,0.0,0.0,1,5.40456161826861,2.47514078596014,1.0,0.880722518587951,0.633040868575948,8.5778,-1.41919,8.5778,-1.41919,8.24656363409581
2016-01-18 01:00:00,7.441,2,7.441,0.0,0.0,2,0.0,242.223,2,242.223,2.893,2,2.893,,99.202,2,99.202,0.004,2,0.004,5.172,2,5.172,,,6.06899,0,,,,,,390.152,3.0,,,,,,,5.80682,3,,0.26217,3,,2.02198,3,0.0555463,0.220656,0.0,0.0,1,5.40184085175535,2.4748256185053,1.0,0.880531345048685,0.632992971076838,5.80682,0.26217,5.80682,0.26217,8.24815809728879
2016-01-18 01:30:00,7.46,2,7.46,0.0,0.0,2,0.0,242.223,2,242.223,2.9,2,2.9,,99.201,2,99.201,0.004,2,0.004,5.043,2,5.043,,,5.0971178,0,,,,,,391.238,3.0,,,,,,,5.17282,3,,-0.0757022,3,,2.5432,3,-0.0271478,-0.298993,0.0,0.0,1,5.39909132128921,2.47451011527244,1.0,0.880340158562603,0.632945046327777,5.17282,-0.0757022,5.17282,-0.0757022,8.45914607955138
2016-01-18 02:00:00,7.479,2,7.479,0.0,0.0,2,0.0,260.754,2,260.754,2.906,2,2.906,,99.2,2,99.2,0.005,2,0.005,4.914,2,4.914,,,4.694388,0,,,,,,392.425,3.0,,,,,,,4.9019,3,,-0.207512,3,,2.51244,3,-0.261042,-0.266664,0.0,0.0,1,5.39631315380105,2.47419427669073,1.0,0.880148962690912,0.63289709444515,4.9019,-0.207512,4.9019,-0.207512,8.68121157492422
2016-01-18 02:30:00,7.497,2,7.497,0.0,0.0,2,0.0,260.754,2,260.754,2.912,2,2.912,,99.198,2,99.198,0.005,2,0.005,4.785,2,4.785,,,3.540688,0,,,,,,394.243,3.0,,,,,,,3.95494,3,,-0.414252,3,,2.42596,3,-0.170359,-0.178696,0.0,0.0,1,5.39350647622172,2.47387810318938,1.0,0.879957760994821,0.632849115545341,3.95494,-0.414252,3.95494,-0.414252,8.91525050766513
2016-01-18 03:00:00,7.516,2,7.516,0.0,0.0,2,0.0,268.924,2,268.924,2.919,2,2.919,,99.197,2,99.197,0.034,2,0.034,4.656,2,4.656,,,2.646266,0,,,,,,396.498,3.0,,,,,,,2.88084,3,,-0.234574,3,,2.35185,3,-0.0946732,-0.103016,0.0,0.0,1,5.39067141548208,2.47356159519755,1.0,0.879766557035538,0.63280110974473,2.88084,-0.234574,2.88084,-0.234574,9.16225809260688
2016-01-18 03:30:00,7.554,2,7.554,0.0,0.0,2,0.0,268.924,2,268.924,2.93,2,2.93,,99.196,2,99.196,0.034,2,0.034,4.677,2,4.677,,,2.436926,0,,,,,,397.556,3.0,,,,,,,3.3671,3,,-0.930174,3,,2.31421,3,-0.0538814,-0.0622358,0.0,0.0,1,5.38780809851299,2.47324475314444,1.0,0.879575354374272,0.632753077159704,3.3671,-0.930174,3.3671,-0.930174,9.1211190248402
2016-01-18 04:00:00,7.593,2,7.593,0.0,0.0,2,0.0,277.093,2,277.093,2.942,2,2.942,,99.195,2,99.195,0.063,2,0.063,4.698,2,4.698,,,0.96229,0,,,,,,397.772,3.0,,,,,,,2.60121,3,,-1.63892,3,,2.30024,3,-0.0366776,-0.0450439,0.0,0.0,1,5.38491665224531,2.47292757745924,1.0,0.87938415657223,0.632705017906645,2.60121,-1.63892,2.60121,-1.63892,9.08034773928856
2016-01-18 04:30:00,7.631,2,7.631,0.0,0.0,2,0.0,277.093,2,277.093,2.954,2,2.954,,99.194,2,99.194,0.063,2,0.063,4.719,2,4.719,,,-1.52221,0,,,,,,399.091,3.0,,,,,,,1.50926,3,,-3.03147,3,,2.27919,3,-0.012476,-0.020854,0.0,0.0,1,5.3819972036099,2.47261006857115,1.0,0.879192967190621,0.63265693210194,1.50926,-3.03147,1.50926,-3.03147,9.03993932595415
2016-01-18 05:00:00,7.669,2,7.669,0.440076,0.0,2,0.0,289.259,2,289.259,2.966,2,2.966,,99.193,2,99.193,0.023,2,0.023,4.74,2,4.74,,,-1.40812,0,,,,,,400.938,3.0,,,,,,,1.57674,3,,-2.98486,3,,2.23104,3,0.0388253,0.0304356,0.0,0.0,0,5.37904987953761,2.47229222690933,1.0,0.879001789790652,0.632608819861968,1.57674,-2.98486,1.57674,-2.98486,8.99988896185182
2016-01-18 05:30:00,7.691,2,7.691,52.1751,326.951,2,326.951,289.259,2,289.259,2.963,2,2.963,,99.19,2,99.19,0.023,2,0.023,4.658,2,4.658,,,-2.37267,0,,,,,,401.973,3.0,,,,,,,1.55215,3,,-3.92482,3,,2.08084,3,0.19085,0.182453,7.21027,7.21079,0,5.37607480695932,2.47197405290298,1.0,0.878810627933534,0.632560681303115,1.55215,-3.92482,1.55215,-3.92482,9.15832410458944
2016-01-18 06:00:00,7.713,2,7.713,143.111,132.238,2,132.238,304.803,2,304.803,2.959,2,2.959,,99.187,2,99.187,0.016,2,0.016,4.577,2,4.577,,,1.98993,0,,,,,,402.058,3.0,,,,,,,3.97267,3,,-1.98274,3,,1.98107,3,0.292444,0.284041,5.31526,5.31561,0,5.37307211280586,2.4716555469813,1.0,0.878619485180472,0.632512516541767,3.97267,-1.98274,3.97267,-1.98274,9.32040062905345
2016-01-18 06:30:00,7.725,2,7.725,238.647,220.069,2,220.069,304.803,2,304.803,2.962,2,2.962,,99.186,2,99.186,0.016,2,0.016,4.446,2,4.446,,,9.73902,0,,,,,,401.741,3.0,,,,,,,8.89728,3,,0.84174,3,,1.78276,3,0.491749,0.483343,6.45159,6.45204,0,5.37004192400811,2.47133670957346,1.0,0.878428365092677,0.632464325694302,8.89728,0.84174,8.89728,0.84174,9.59502331965309
2016-01-18 07:00:00,7.737,2,7.737,337.149,190.629,2,190.629,305.687,2,305.687,2.964,2,2.964,,99.184,2,99.184,0.009,2,0.009,4.315,2,4.315,,,18.8144,0,,,,,,399.344,3.0,,,,,,,16.2267,3,,2.5877,3,,1.45582,3,0.819685,0.811274,6.14607,6.14649,0,5.36698436749692,2.47101754110865,1.0,0.878237271231355,0.632416108877107,16.2267,2.5877,16.2267,2.5877,9.88632066724858
2016-01-18 07:30:00,7.72,2,7.72,436.93,246.887,2,246.887,305.687,2,305.687,2.964,2,2.964,,99.183,2,99.183,0.009,2,0.009,4.345,2,4.345,,,28.72352,0,,,,,,395.407,3.0,,,,,,,23.9848,3,,4.73872,3,,0.266958,3,2.00714,1.99873,6.68533,6.6858,0,5.36389957020316,2.47069804201607,1.0,0.878046207157716,0.632367866206566,23.9848,4.73872,23.9848,4.73872,9.81806068565653
2016-01-18 08:00:00,7.702,2,7.702,536.284,237.246,2,237.246,310.505,2,310.505,2.964,2,2.964,,99.183,2,99.183,0.025,2,0.025,4.375,2,4.375,,,42.27224,0,,,,,,391.595,3.0,,,,,,,33.6862,3,,8.58604,3,,-3.77821,3,6.05081,6.04241,6.60552,6.60599,0,5.36078765905767,2.47037821272491,1.0,0.877855176432967,0.632319597799065,33.6862,8.58604,33.6862,8.58604,9.75073684095489
2016-01-18 08:30:00,7.736,2,7.736,633.511,280.15,2,280.15,310.505,2,310.505,2.964,2,2.964,,99.18,2,99.18,0.025,2,0.025,4.61,2,4.61,,,63.4935,0,,,,,,389.479,3.0,,,,,,,48.7165,3,,14.777,3,,-4.21804,3,6.49346,6.48505,6.92996,6.93045,0,5.35764876099133,2.47005805366433,1.0,0.877664182618317,0.632271303770982,48.7165,14.777,48.7165,14.777,9.2536819260689
2016-01-18 09:00:00,7.769,2,7.769,726.948,230.002,2,230.002,306.223,2,306.223,2.964,2,2.964,,99.177,2,99.177,0.016,2,0.016,4.845,2,4.845,,,87.7026,0,,,,,,388.469,3.0,,,,,,,65.9802,3,,21.7224,3,,-4.70504,3,6.9832,6.97478,6.54253,6.54299,0,5.35448300293498,2.46973756526354,1.0,0.877473229274974,0.632222984238704,65.9802,21.7224,65.9802,21.7224,8.80484492862284
2016-01-18 09:30:00,7.8,2,7.8,814.994,257.784,2,257.784,306.223,2,306.223,2.955,2,2.955,,99.176,2,99.176,0.016,2,0.016,4.961,2,4.961,,,111.1734,0,,,,,,388.468,3.0,,,,,,,80.8892,3,,30.2842,3,,-4.971,3,7.25173,7.2433,6.77042,6.7709,0,5.35129051181948,2.46941674795172,1.0,0.877282319964146,0.632174639318614,80.8892,30.2842,80.8892,30.2842,8.59896667590761
2016-01-18 10:00:00,7.832,2,7.832,896.145,279.25,2,279.25,293.983,2,293.983,2.946,2,2.946,,99.174,2,99.174,0.014,2,0.014,5.077,2,5.077,,,127.9454,0,,,,,,388.737,3.0,,,,,,,88.9178,3,,39.0276,3,,-5.55149,3,7.83487,7.82643,6.9239,6.92439,0,5.3480714145757,2.46909560215807,1.0,0.877091458247042,0.632126269127098,88.9178,39.0276,88.9178,39.0276,8.40249629292449
2016-01-18 10:30:00,7.829,2,7.829,969.011,301.877,2,301.877,293.983,2,293.983,2.939,2,2.939,,99.174,2,99.174,0.014,2,0.014,4.988,2,4.988,,,158.7857,0,,,,,,388.773,3.0,,,,,,,106.937,3,,51.8487,3,,-6.3529,3,8.63603,8.62759,7.06812,7.06863,0,5.3448258381345,2.46877412831177,1.0,0.876900647684869,0.632077873780536,106.937,51.8487,106.937,51.8487,8.55242054514387
2016-01-18 11:00:00,7.826,2,7.826,1032.35,335.422,2,335.422,304.252,2,304.252,2.931,2,2.931,,99.173,2,99.173,0.011,2,0.011,4.898,2,4.898,,,178.4928,0,,,,,,388.559,3.0,,,,,,,118.256,3,,60.2368,3,,-6.79126,3,9.07414,9.06571,7.25463,7.25516,0,5.34155390942673,2.46845232684199,1.0,0.876709891838836,0.632029453395313,118.256,60.2368,118.256,60.2368,8.70956996308241
2016-01-18 11:30:00,7.818,2,7.818,1085.06,352.461,2,352.461,304.252,2,304.252,2.928,2,2.928,,99.172,2,99.172,0.011,2,0.011,4.737,2,4.737,,,171.4884,0,,,,,,388.183,3.0,,,,,,,117.529,3,,53.9594,3,,-6.63378,3,8.916,8.90757,7.33888,7.33942,0,5.33825575538325,2.46813019817796,1.0,0.876519194270151,0.631981008087816,117.529,53.9594,117.529,53.9594,9.00558870153634
2016-01-18 12:00:00,7.809,2,7.809,1126.27,273.804,2,273.804,299.237,2,299.237,2.925,2,2.925,,99.171,2,99.171,0.011,2,0.011,4.577,2,4.577,,,170.6525,0,,,,,,388.045,3.0,,,,,,,120.201,3,,50.4515,3,,-6.48233,3,8.7638,8.75537,6.88661,6.8871,0,5.33493150293492,2.46780774274883,1.0,0.876328558540023,0.631932537974423,120.201,50.4515,120.201,50.4515,9.32040062905345
2016-01-18 12:30:00,7.821,2,7.821,1155.25,280.774,2,280.774,299.237,2,299.237,2.922,2,2.922,,99.17,2,99.17,0.011,2,0.011,4.47,2,4.47,,,173.6417,0,,,,,,387.738,3.0,,,,,,,128.849,3,,44.7927,3,,-6.01716,3,8.29963,8.29119,6.93414,6.93464,0,5.3315812790126,2.46748496098379,1.0,0.876137988209659,0.63188404317152,128.849,44.7927,128.849,44.7927,9.54350641592341
2016-01-18 13:00:00,7.834,2,7.834,1171.51,206.909,2,206.909,294.329,2,294.329,2.918,2,2.918,,99.169,2,99.169,0.009,2,0.009,4.364,2,4.364,,,165.9514,0,,,,,,387.65,3.0,,,,,,,132.383,3,,33.5684,3,,-4.9696,3,7.25315,7.24471,6.32216,6.3226,0,5.32820521054715,2.46716185331204,1.0,0.875947486840269,0.631835523795492,132.383,33.5684,132.383,33.5684,9.77531477524694
2016-01-18 13:30:00,7.862,2,7.862,1174.78,207.423,2,207.423,294.329,2,294.329,2.911,2,2.911,,99.17,2,99.17,0.009,2,0.009,4.212,2,4.212,,,142.2719,0,,,,,,387.705,3.0,,,,,,,119.722,3,,22.5499,3,,-4.02858,3,6.31445,6.306,6.32742,6.32786,0,5.32480342446942,2.46683842016278,1.0,0.875757057993059,0.631786979962724,119.722,22.5499,119.722,22.5499,10.1280801707449
2016-01-18 14:00:00,7.89,2,7.89,1164.99,121.715,2,121.715,310.295,2,310.295,2.903,2,2.903,,99.17,2,99.17,0.027,2,0.027,4.061,2,4.061,,,132.3482,0,,,,,,387.8,3.0,,,,,,,113.275,3,,19.0732,3,,-3.47352,3,5.76171,5.75325,5.11991,5.12025,0,5.32137604771028,2.46651466196517,1.0,0.875566705229239,0.631738411789595,113.275,19.0732,113.275,19.0732,10.5046721692139
2016-01-18 14:30:00,7.872,2,7.872,1142.32,119.303,2,119.303,310.295,2,310.295,2.918,2,2.918,,99.171,2,99.171,0.027,2,0.027,4.029,2,4.029,,,122.9778,0,,,,,,387.721,3.0,,,,,,,102.713,3,,20.2648,3,,-3.24263,3,5.52933,5.52088,5.07255,5.07288,0,5.31792320720059,2.46619057914841,1.0,0.875376432110016,0.631689819392491,102.713,20.2648,102.713,20.2648,10.5881046610021
2016-01-18 15:00:00,7.855,2,7.855,1107.15,40.506,2,40.506,316.813,2,316.813,2.933,2,2.933,,99.171,2,99.171,0.05,2,0.05,3.996,2,3.996,,,113.6605,0,,,,,,387.696,3.0,,,,,,,97.1186,3,,16.5419,3,,-2.93674,3,5.22203,5.21358,2.65839,2.65855,0,5.3144450298712,2.46586617214169,1.0,0.875186242196599,0.631641202887796,97.1186,16.5419,97.1186,16.5419,10.6755439637582
2016-01-18 15:30:00,7.821,2,7.821,1060.09,38.766,2,38.766,316.813,2,316.813,2.968,2,2.968,,99.171,2,99.171,0.05,2,0.05,3.965,2,3.965,,,91.2046,0,,,,,,387.679,3.0,,,,,,,78.888,3,,12.3166,3,,-2.54396,3,4.82643,4.81799,2.57511,2.57525,0,5.31094164265297,2.46554144137421,1.0,0.874996139050197,0.631592562391897,78.888,12.3166,78.888,12.3166,10.759009755152
2016-01-18 16:00:00,7.787,2,7.787,1001.94,27.112,2,27.112,318.505,2,318.505,3.002,2,3.002,,99.172,2,99.172,0.157,2,0.157,3.935,2,3.935,,,104.434,0,,,,,,387.592,3.0,,,,,,,86.165,3,,18.269,3,,-2.68379,3,4.96344,4.95501,1.96049,1.9606,0,5.30741317247676,2.46521638727513,1.0,0.874806126232016,0.631543898021171,86.165,18.269,86.165,18.269,10.8410352424848
2016-01-18 16:30:00,7.776,2,7.776,933.695,25.249,2,25.249,318.505,2,318.505,3.012,2,3.012,,99.172,2,99.172,0.157,2,0.157,3.842,2,3.842,,,109.9818,0,,,,,,387.645,3.0,,,,,,,88.0614,3,,21.9204,3,,-2.63904,3,4.91778,4.90936,1.852,1.8521,0,5.30385974627343,2.46489101027364,1.0,0.874616207303267,0.631495209892004,88.0614,21.9204,88.0614,21.9204,11.1034548878651
2016-01-18 17:00:00,7.765,2,7.765,856.521,13.394,2,13.394,320.197,2,320.197,3.023,2,3.023,,99.173,2,99.173,0.261,2,0.261,3.748,2,3.748,,,115.5491,0,,,,,,387.756,3.0,,,,,,,91.2285,3,,24.3206,3,,-2.51223,3,4.79006,4.78164,1.08127,1.08133,0,5.30028149097384,2.46456531079897,1.0,0.874426385825156,0.631446498120784,91.2285,24.3206,91.2285,24.3206,11.3819300104529
2016-01-18 17:30:00,7.754,2,7.754,771.741,12.056,2,12.056,320.197,2,320.197,3.034,2,3.034,,99.174,2,99.174,0.261,2,0.261,3.655,2,3.655,,,118.0491,0,,,,,,387.923,3.0,,,,,,,89.3066,3,,28.7425,3,,-2.66089,3,4.9378,4.92939,0.984433,0.984483,0,5.29667853350885,2.46423928928025,1.0,0.874236665358892,0.631397762823889,89.3066,28.7425,89.3066,28.7425,11.671538626314
2016-01-18 18:00:00,7.743,2,7.743,680.805,6.848,2,6.848,320.975,2,320.975,3.044,2,3.044,,99.175,2,99.175,0.284,2,0.284,3.562,2,3.562,,,117.9893,0,,,,,,388.122,3.0,,,,,,,88.9253,3,,29.064,3,,-2.82905,3,5.10505,5.09664,0.585337,0.585367,0,5.29305100080931,2.4639129461467,1.0,0.874047049465683,0.631349004117706,88.9253,29.064,88.9253,29.064,11.9762699829247
2016-01-18 18:30:00,7.754,2,7.754,585.269,5.877,2,5.877,320.975,2,320.975,3.047,2,3.047,,99.176,2,99.176,0.284,2,0.284,3.664,2,3.664,,,99.0902,0,,,,,,388.359,3.0,,,,,,,78.0513,3,,21.0389,3,,-2.56325,3,4.84016,4.83175,0.506761,0.506786,0,5.28939901980609,2.46358628182751,1.0,0.873857541706738,0.631300222118616,78.0513,21.0389,78.0513,21.0389,11.642869453924
2016-01-18 19:00:00,7.764,2,7.764,486.768,0.0,2,0.0,321.754,2,321.754,3.049,2,3.049,,99.177,2,99.177,0.308,2,0.308,3.765,2,3.765,,,81.9102,0,,,,,,388.616,3.0,,,,,,,68.0788,3,,13.8314,3,,-2.2551,3,4.53284,4.52442,0.0,0.0,0,5.28572271743004,2.46325929675186,1.0,0.873668145643264,0.631251416943008,68.0788,13.8314,68.0788,13.8314,11.3305374977895
2016-01-18 19:30:00,7.775,2,7.775,386.986,0.0,2,0.0,321.754,2,321.754,3.052,2,3.052,,99.177,2,99.177,0.308,2,0.308,3.867,2,3.867,,,62.02368,0,,,,,,389.011,3.0,,,,,,,58.9405,3,,3.08318,3,,-1.22733,3,3.50599,3.49756,0.0,0.0,0,5.28202222061202,2.46293199134893,1.0,0.873478864836471,0.631202588707259,58.9405,3.08318,58.9405,3.08318,11.0316714970721
2016-01-18 20:00:00,7.786,2,7.786,287.632,0.0,2,0.0,322.046,2,322.046,3.054,2,3.054,,99.178,2,99.178,0.306,2,0.306,3.969,2,3.969,,,48.08586,0,,,,,,389.437,3.0,,,,,,,52.4764,3,,-4.39054,3,,-0.205023,3,2.48459,2.47616,0.0,0.0,0,5.2782976562829,2.46260436604792,1.0,0.873289702847566,0.631153737527756,52.4764,-4.39054,52.4764,-4.39054,10.7481667118109
2016-01-18 20:30:00,7.807,2,7.807,190.405,0.0,2,0.0,322.046,2,322.046,3.056,2,3.056,,99.182,2,99.182,0.306,2,0.306,4.094,2,4.094,,,34.671,0,,,,,,389.928,3.0,,,,,,,45.5438,3,,-10.8728,3,,0.660777,3,1.62053,1.6121,0.0,0.0,0,5.27454915137352,2.46227642127801,1.0,0.873100663237757,0.631104863520882,45.5438,-10.8728,45.5438,-10.8728,10.4199984560766
2016-01-18 21:00:00,7.828,2,7.828,96.9687,0.0,2,0.0,323.534,2,323.534,3.058,2,3.058,,99.185,2,99.185,0.691,2,0.691,4.219,2,4.219,,,23.8196,0,,,,,,390.479,3.0,,,,,,,39.8745,3,,-16.0549,3,,1.29961,3,0.983441,0.975002,0.0,0.0,0,5.27077683281476,2.4619481574684,1.0,0.872911749568253,0.631055966803024,39.8745,-16.0549,39.8745,-16.0549,10.1112760557425
2016-01-18 21:30:00,7.877,2,7.877,15.51,0.0,2,0.0,323.534,2,323.534,3.058,2,3.058,,99.188,2,99.188,0.691,2,0.691,4.423,2,4.423,,,15.7029,0,,,,,,390.954,3.0,,,,,,,34.6464,3,,-18.9435,3,,2.03285,3,0.254263,0.24581,0.0,0.0,0,5.26698082753746,2.46161957504826,1.0,0.872722965400263,0.631007047490561,34.6464,-18.9435,34.6464,-18.9435,9.64491830865422
2016-01-18 22:00:00,7.927,2,7.927,0.0,0.0,2,0.0,324.16,2,324.16,3.058,2,3.058,,99.191,2,99.191,0.239,2,0.239,4.627,2,4.627,,,10.144,0,,,,,,391.271,3.0,,,,,,,29.7986,3,,-19.6546,3,,2.38483,3,-0.0935712,-0.10204,0.0,0.0,1,5.26316126247249,2.46129067444679,1.0,0.872534314294993,0.630958105699878,29.7986,-19.6546,29.7986,-19.6546,9.21968309470016
2016-01-18 22:30:00,7.992,2,7.992,0.0,0.0,2,0.0,324.16,2,324.16,3.06,2,3.06,,99.196,2,99.196,0.239,2,0.239,4.767,2,4.767,,,7.0661,0,,,,,,391.432,3.0,,,,,,,26.674,3,,-19.6079,3,,2.52276,3,-0.226112,-0.2346,0.0,0.0,1,5.2593182645507,2.46096145609318,1.0,0.872345799813653,0.630909141547361,26.674,-19.6079,26.674,-19.6079,8.94891413450338
2016-01-18 23:00:00,8.058,2,8.058,0.0,0.0,2,0.0,326.083,2,326.083,3.063,2,3.063,,99.2,2,99.2,0.106,2,0.106,4.907,2,4.907,,,5.3959,0,,,,,,391.371,3.0,,,,,,,23.2945,3,,-17.8986,3,,2.50103,3,-0.19891,-0.207419,0.0,0.0,1,5.25545196070296,2.4606319204166,1.0,0.87215742551745,0.630860155149391,23.2945,-17.8986,23.2945,-17.8986,8.69359561426078
2016-01-18 23:30:00,8.081,2,8.081,0.0,0.0,2,0.0,326.083,2,326.083,3.062,2,3.062,,99.203,2,99.203,0.106,2,0.106,5.0,2,5.0,,,3.1034,0,,,,,,391.211,3.0,,,,,,,20.0253,3,,-16.9219,3,,2.4994,3,-0.195373,-0.203889,0.0,0.0,1,5.25156247786012,2.46030206784625,1.0,0.871969194967593,0.630811146622351,20.0253,-16.9219,20.0253,-16.9219,8.53189473583553
